Prime,Prime_Diff,Cluster,Spiral_X,Spiral_Y
24631,28.0,False,-142.47821525219678,-65.81001579204091
24659,12.0,False,-142.4727780792404,-66.03413894633216
24671,6.0,True,-142.42077723510823,-66.23686444682954
24677,6.0,True,-142.3511765831276,-66.43148745436326
24683,8.0,False,-142.28130829136146,-66.6260407866065
24691,6.0,True,-142.21693241091202,-66.82323050878392
24697,12.0,False,-142.14652478531903,-67.01765059636656
24709,24.0,False,-142.09310274112204,-67.22016180730998
24733,16.0,False,-142.07385561733574,-67.43900614647603
24749,14.0,False,-142.0312917859009,-67.64696706895496
24763,4.0,True,-141.98267844352773,-67.852185093789
24767,14.0,False,-141.9051146226686,-68.04365101849902
24781,12.0,False,-141.8559166701066,-68.2488014963176
24793,6.0,True,-141.80069408858552,-68.45117351802952
24799,10.0,False,-141.72803219120607,-68.64521025685954
24809,12.0,False,-141.66652419141872,-68.84472328016265
24821,20.0,False,-141.61043626336436,-69.0469719922577
24841,6.0,True,-141.57685234478333,-69.26034132274697
24847,4.0,True,-141.5030701589047,-69.45416571814889
24851,8.0,False,-141.42333028249277,-69.64511218893223
24859,18.0,False,-141.35470499732114,-69.84158771906827
24877,12.0,False,-141.31420937883948,-70.05208225051925
24889,18.0,False,-141.25636092625163,-70.25411374341384
24907,10.0,False,-141.21522751640015,-70.46459761817519
24917,2.0,True,-141.15110893537968,-70.66374209106516
24919,4.0,True,-141.06406340204722,-70.85146446265729
24923,20.0,False,-140.98242486080335,-71.04193043807248
24943,10.0,False,-140.94574140763768,-71.25516106957669
24953,14.0,False,-140.88049213932098,-71.45408969809016
24967,4.0,True,-140.82623928942004,-71.65870726994035
24971,6.0,True,-140.7435023971495,-71.84891462634326
24977,2.0,True,-140.66613984907025,-72.04191210650788
24979,10.0,False,-140.57725593214184,-72.22904619742037
24989,24.0,False,-140.51061628038448,-72.42766538075453
25013,18.0,False,-140.48301211721042,-72.64656431295089
25031,2.0,True,-140.43821242046153,-72.85676696193238
25033,4.0,True,-140.34823976675187,-73.0436280203436
25037,20.0,False,-140.26362067383573,-73.23330332209734
25057,16.0,False,-140.22352116860085,-73.44633490569115
25073,14.0,False,-140.17190114203876,-73.65350046146146
25087,10.0,False,-140.11437960416905,-73.85770527263094
25097,14.0,False,-140.0453927363668,-74.05597864667493
25111,6.0,True,-139.98727115550886,-74.26010984663321
25117,4.0,True,-139.90656513348605,-74.4523541101933
25121,6.0,True,-139.82002788498414,-74.64154206768676
25127,20.0,False,-139.7387955614879,-74.83360886008828
25147,6.0,True,-139.69618964058367,-75.04648292826303
25153,10.0,False,-139.6143947738376,-75.23842616598928
25163,6.0,True,-139.54342633183336,-75.4362788555493
25169,2.0,True,-139.46109201511752,-75.62806234428406
25171,12.0,False,-139.36741947382376,-75.81373483220068
25183,6.0,True,-139.30116009256,-76.01438546003625
25189,30.0,False,-139.2180263832192,-76.2059126968589
25219,10.0,False,-139.20087988089824,-76.43372972964056
25229,8.0,False,-139.12819082427634,-76.63123722062531
25237,6.0,True,-139.04970801932217,-76.82563829699848
25243,4.0,True,-138.96544610849458,-77.01691234960725
25247,6.0,True,-138.87541912796212,-77.20503844978548
25253,8.0,False,-138.79063295783877,-77.39612524643907
25261,40.0,False,-138.71107369918272,-77.59019289330253
25301,2.0,True,-138.71899235724064,-77.83341929654516
25303,4.0,True,-138.6223726082468,-78.01818898475143
25307,2.0,True,-138.53098071775077,-78.20592932366553
25309,12.0,False,-138.4338643109669,-78.39046633317605
25321,18.0,False,-138.36382657316716,-78.59040333291665
25339,4.0,True,-138.30987084617286,-78.79961691858011
25343,6.0,True,-138.217415077828,-78.98700000128756
25349,8.0,False,-138.13015408151588,-79.17739913268609
25357,10.0,False,-138.04807375641826,-79.37083426638841
25367,6.0,True,-137.97115930994053,-79.56732494354084
25373,18.0,False,-137.88309349101112,-79.75746065008013
25391,18.0,False,-137.82733735865878,-79.96639967275289
25409,2.0,True,-137.7712530273855,-80.17531938984784
25411,12.0,False,-137.6715049705729,-80.35892432790229
25423,16.0,False,-137.59857656527197,-80.55825052228347
25439,8.0,False,-137.53616790293114,-80.76386889306833
25447,6.0,True,-137.4518386950424,-80.95672942598435
25453,4.0,True,-137.361840202419,-81.14631757637008
25457,6.0,True,-137.26618695686935,-81.33261288266708
25463,6.0,True,-137.17566783696756,-81.52199797282901
25469,2.0,True,-137.08488615602906,-81.71128433446964
25471,52.0,False,-136.98308643800573,-81.89404147993827
25523,14.0,False,-137.01531641086945,-82.15718513209501
25537,4.0,True,-136.94509786563708,-82.35921424206936
25541,20.0,False,-136.84778757609058,-82.5450364075829
25561,16.0,False,-136.79304433552548,-82.75664940908952
25577,2.0,True,-136.727269481433,-82.96176095136596
25579,4.0,True,-136.6237949101831,-83.14408376030265
25583,6.0,True,-136.52541374378023,-83.32953499264006
25589,12.0,False,-136.4321120749036,-83.51813452646637
25601,2.0,True,-136.3545280194607,-83.71644216395075
25603,6.0,True,-136.25004536083952,-83.8983023616639
25609,12.0,False,-136.15595386916823,-84.08659956245667
25621,12.0,False,-136.0775354075224,-84.28466264638239
25633,6.0,True,-135.99882415771205,-84.48265992332223
25639,4.0,True,-135.90391908436536,-84.6706842862999
25643,14.0,False,-135.80345706019605,-84.85529476997579
25657,10.0,False,-135.72919702728294,-85.0563641024527
25667,6.0,True,-135.6440639579804,-85.25073555672893
25673,6.0,True,-135.54809019248745,-85.43837103532165
25679,14.0,False,-135.45185571989225,-85.62590018234842
25693,10.0,False,-135.37643830045505,-85.82668555340518
25703,14.0,False,-135.2901903771285,-86.02072068821744
25717,16.0,False,-135.21417719048483,-86.22137952213578
25733,8.0,False,-135.14311221144382,-86.42533900312515
25741,6.0,True,-135.05074730346564,-86.61579332186173
25747,12.0,False,-134.95287062688206,-86.80278054051053
25759,4.0,True,-134.8704424283258,-86.99979171921997
25763,8.0,False,-134.76679981809056,-87.18319601156354
25771,22.0,False,-134.67335925614557,-87.37325853294672
25793,6.0,True,-134.61618736297956,-87.58699732183528
25799,2.0,True,-134.51695617339288,-87.7735068334717
25801,18.0,False,-134.40704715170725,-87.9530879273647
25819,22.0,False,-134.33852941481987,-88.15985205672465
25841,6.0,True,-134.28007740339794,-88.37341688843685
25847,2.0,True,-134.17974792251522,-88.55955762903447
25849,18.0,False,-134.0687865268083,-88.7387202929426
25867,6.0,True,-133.9990346568751,-88.9452568214044
25873,16.0,False,-133.8979078445864,-89.13108478439295
25889,14.0,False,-133.8223701964541,-89.33405417310459
25903,10.0,False,-133.74135463900973,-89.53351360983567
25913,6.0,True,-133.64972145293984,-89.72598261123474
25919,12.0,False,-133.54750389679234,-89.91142420702855
25931,2.0,True,-133.46046917554878,-90.10717600414738
25933,6.0,True,-133.34743605194066,-90.28544344673503
25939,4.0,True,-133.24443876271081,-90.47054514487137
25943,8.0,False,-133.13605176369268,-90.65203649546625
25951,18.0,False,-133.0376704919578,-90.8403997683479
25969,12.0,False,-132.96462409283257,-91.0461901446279
25981,16.0,False,-132.87590861768928,-91.24139909615307
25997,2.0,True,-132.79711946829988,-91.44356216225444
25999,4.0,True,-132.68229731014947,-91.62100185274718
26003,14.0,False,-132.57233639259576,-91.80182799600688
26017,4.0,True,-132.48759278480836,-92.0002052067646
26021,8.0,False,-132.37711313297459,-92.18080016239632
26029,12.0,False,-132.27655105576272,-92.36836060465836
26041,12.0,False,-132.18587410533334,-92.56292285255994
26053,30.0,False,-132.0949073289544,-92.75740109422509
26083,16.0,False,-132.04922255843454,-92.98388474199724
26099,8.0,False,-131.9677370460676,-93.18538715345855
26107,4.0,True,-131.86573539507626,-93.37252180762673
26111,2.0,True,-131.75337538307306,-93.55238145107283
26113,6.0,True,-131.635728733752,-93.72851711583864
26119,22.0,False,-131.52791832956822,-93.91169628906948
26141,12.0,False,-131.46008937170984,-94.12356188745761
26153,8.0,False,-131.36679502034906,-94.3173640751352
26161,10.0,False,-131.26317689290707,-94.50385384724474
26171,6.0,True,-131.16430440853625,-94.69385011195203
26177,6.0,True,-131.05514194375476,-94.87649745907723
26183,6.0,True,-130.94572428376992,-95.0590200443856
26189,14.0,False,-130.83605157037073,-95.24141751084608
26203,6.0,True,-130.74608441837384,-95.43825967222719
26209,18.0,False,-130.63588063511818,-95.620430299634
26227,10.0,False,-130.55529299427224,-95.82439914332741
26237,12.0,False,-130.45449257507576,-96.01367281267552
26249,2.0,True,-130.35838183824063,-96.20650853510618
26251,10.0,False,-130.23717910456574,-96.380896337839
26261,2.0,True,-130.1355663690842,-96.5698419062478
26263,4.0,True,-130.01387700858092,-96.7439496051179
26267,26.0,False,-129.89689995804258,-96.92159398859614
26293,4.0,True,-129.83400884529587,-97.13974545550157
26297,12.0,False,-129.7164883618814,-97.31717549878795
26309,8.0,False,-129.6184336348751,-97.50929013197404
26317,4.0,True,-129.51024942620685,-97.69388565085167
26321,18.0,False,-129.39196951668458,-97.87092634992973
26339,8.0,False,-129.30781738344027,-98.0738923645374
26347,10.0,False,-129.19882398397561,-98.25814918447065
26357,14.0,False,-129.09446473399345,-98.44602163136777
26371,16.0,False,-128.9996141009048,-98.6412670327062
26387,6.0,True,-128.90934974137443,-98.84017173829683
26393,6.0,True,-128.7943766769611,-99.02024306369411
26399,8.0,False,-128.67915135458568,-99.20018148503375
26407,10.0,False,-128.56854274921585,-99.38375025799267
26417,6.0,True,-128.46253399862334,-99.57096644430318
26423,8.0,False,-128.34653633945112,-99.75052185159716
26431,6.0,True,-128.23513880322363,-99.93372391799463
26437,12.0,False,-128.118632464261,-100.11301621411478
26449,10.0,False,-128.01639595638142,-100.30355111529686
26459,20.0,False,-127.90903932607165,-100.49018687753276
26479,10.0,False,-127.82554822097659,-100.69572593713596
26489,8.0,False,-127.71761440081083,-100.8821637940315
26497,4.0,True,-127.60459115735591,-101.06467392498747
26501,12.0,False,-127.48168543556449,-101.23941860020626
26513,26.0,False,-127.37775897382916,-101.42931784649393
26539,18.0,False,-127.30713048128449,-101.64592726037384
26557,4.0,True,-127.21696251794918,-101.84716219761218
26561,12.0,False,-127.09298088856448,-102.02143994699831
26573,18.0,False,-126.98787699195299,-102.2109538996512
26591,6.0,True,-126.8968054676462,-102.41191709027989
26597,30.0,False,-126.77681445882679,-102.58966476050212
26627,6.0,True,-126.71369285880554,-102.81361797974185
26633,8.0,False,-126.59313566625727,-102.9911549706313
26641,6.0,True,-126.47707669496438,-103.1724239838151
26647,22.0,False,-126.35601539900472,-103.34968491720952
26669,12.0,False,-126.27258924272877,-103.55787370324431
26681,2.0,True,-126.16517185713911,-103.74656336601495
26683,4.0,True,-126.03385569828166,-103.91567359077611
26687,6.0,True,-125.90703080076679,-104.0885180744484
26693,6.0,True,-125.78468097188039,-104.26511416961223
26699,2.0,True,-125.66208291376982,-104.44156700171082
26701,10.0,False,-125.52983451452371,-104.61004085056223
26711,2.0,True,-125.4161427810458,-104.79404148101332
26713,4.0,True,-125.2834214354243,-104.96220421386869
26717,6.0,True,-125.15515910920567,-105.13413407808818
26723,6.0,True,-125.03133948437898,-105.30984828942626
26729,2.0,True,-124.9072726637752,-105.48541717079814
26731,6.0,True,-124.77362366729696,-105.65293577053008
26737,22.0,False,-124.64907437842298,-105.82820161281386
26759,18.0,False,-124.56152350382509,-106.03502658275727
26777,6.0,True,-124.46432751154433,-106.23385137092149
26783,18.0,False,-124.33895859565624,-106.40875610281184
26801,12.0,False,-124.24116069667845,-106.60738243077786
26813,8.0,False,-124.12915415178982,-106.79397496844662
26821,12.0,False,-124.00761896841846,-106.97247514096112
26833,6.0,True,-123.89506121219058,-107.15882514859685
26839,10.0,False,-123.76838801771726,-107.33306167018523
26849,12.0,False,-123.65068053134681,-107.51515802032202
26861,2.0,True,-123.53730323799722,-107.701136060318
26863,16.0,False,-123.4006782799038,-107.86692078695711
26879,2.0,True,-123.29594448341506,-108.06067774145524
26881,10.0,False,-123.15883657896634,-108.22615660049777
26891,2.0,True,-123.03980989554428,-108.40758820704542
26893,10.0,False,-122.90223609404684,-108.5727422656496
26903,18.0,False,-122.78269752985435,-108.7538927454659
26921,6.0,True,-122.68112064958774,-108.95110204197707
26927,20.0,False,-122.5519194564905,-109.12390681023966
26947,4.0,True,-122.45428848212765,-109.32496161598165
26951,2.0,True,-122.3200206397291,-109.49343610781544
26953,6.0,True,-122.1809878173808,-109.65767741462088
26959,22.0,False,-122.05078930331844,-109.82989042349527
26981,6.0,True,-121.95651379995248,-110.0345797545572
26987,6.0,True,-121.82578254434485,-110.20652751746609
26993,18.0,False,-121.69480854285145,-110.37832021605846
27011,6.0,True,-121.59060411069042,-110.57452234577978
27017,14.0,False,-121.45910996524132,-110.74603652705328
27031,12.0,False,-121.34533138811949,-110.93381157387257
27043,16.0,False,-121.22677842316159,-111.11736224884788
27059,2.0,True,-121.11689916981332,-111.30901461916406
27061,6.0,True,-120.97542592112276,-111.47172880691743
27067,6.0,True,-120.8426635163705,-111.64251284465637
27073,4.0,True,-120.70965975222366,-111.8131389529084
27077,14.0,False,-120.57196197003735,-111.97947127351455
27091,12.0,False,-120.45626871015263,-112.16633776863497
27103,4.0,True,-120.33584481118729,-112.34894059837796
27107,2.0,True,-120.19740783588735,-112.51481302270102
27109,18.0,False,-120.05431361477648,-112.67635857838548
27127,16.0,False,-119.9463807429913,-112.87101375755145
27143,36.0,False,-119.83371580639404,-113.0614017073572
27179,12.0,False,-119.76482073538862,-113.29337012473518
27191,6.0,True,-119.64268155815222,-113.47523408028111
27197,14.0,False,-119.50708389563205,-113.64443188631093
27211,28.0,False,-119.38879814208902,-113.83020195970632
27239,2.0,True,-119.30088521560695,-114.04516117211014
27241,12.0,False,-119.15573221673587,-114.20556676403099
27253,6.0,True,-119.03220388862296,-114.38677562295958
27259,12.0,False,-118.89531510717092,-114.55524451358191
27271,6.0,True,-118.7712541262998,-114.73617212224713
27277,4.0,True,-118.63387038909963,-114.90432888495678
27281,2.0,True,-118.49190513728051,-115.06810338637604
27283,16.0,False,-118.34537611214482,-115.22747915699182
27299,30.0,False,-118.22895281286732,-115.41626712371527
27329,8.0,False,-118.14249244473405,-115.63456005427601
27337,24.0,False,-118.00815219062031,-115.80620025091665
27361,6.0,True,-117.90804224022979,-116.01160965643133
27367,30.0,False,-117.7688503905864,-116.17873246717615
27397,10.0,False,-117.68097763126542,-116.39668166983805
27407,2.0,True,-117.54981796428834,-116.57203908554865
27409,18.0,False,-117.40126486660651,-116.73021463066412
27427,4.0,True,-117.28671448685117,-116.92231012462877
27431,6.0,True,-117.1419604486991,-117.08441869965202
27437,12.0,False,-117.00124675930269,-117.25062156239842
27449,8.0,False,-116.87307139785428,-117.42949025705626
27457,22.0,False,-116.73611966825189,-117.59965291105065
27479,2.0,True,-116.62863392871557,-117.79966785998022
27481,6.0,True,-116.47842834778614,-117.95666886458628
27487,22.0,False,-116.3364765517099,-118.12207339669185
27509,18.0,False,-116.22809553679438,-118.3217216232497
27527,2.0,True,-116.11093658552173,-118.51265926150235
27529,10.0,False,-115.9597710385296,-118.6689997458974
27539,2.0,True,-115.82521964353302,-118.8424103362404
27541,10.0,False,-115.67361006774973,-118.9983862659246
27551,30.0,False,-115.53856615979728,-119.17147196262262
27581,2.0,True,-115.44512777902088,-119.38769816059589
27583,28.0,False,-115.29278387744411,-119.54318878877613
27611,6.0,True,-115.19447997302059,-119.75488208730933
27617,14.0,False,-115.04997368089042,-119.91873730166787
27631,16.0,False,-114.92187225247787,-120.0998054868748
27647,6.0,True,-114.79763877244815,-120.2850869071911
27653,20.0,False,-114.65237872511878,-120.4484622262648
27673,16.0,False,-114.53586225017507,-120.64218274968721
27689,2.0,True,-114.41075626832416,-120.82706174574524
